"No.","Time","Source","Destination","Protocol","Length","Info"
"982","15.375395","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"983","15.375759","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"984","15.376143","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"985","15.376143","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"986","15.376143","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"987","15.376341","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"988","15.376520","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"989","15.376615","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"990","15.380637","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"991","15.380789","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"992","15.381108","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"993","15.381549","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"994","15.381641","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"995","15.386156","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"996","15.386480","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"997","15.386480","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"998","15.386677","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"999","15.386677","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1000","15.386763","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1001","15.386965","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1002","15.387084","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1003","15.387313","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1004","15.390633","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1005","15.391184","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1006","15.391375","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1007","15.391806","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1008","15.391806","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1009","15.391806","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1010","15.392029","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1011","15.392125","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1012","15.393458","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1013","15.395499","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1014","15.395660","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1015","15.395759","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1016","15.395776","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1017","15.395897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1018","15.395897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1019","15.395897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1020","15.395897","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1021","15.397689","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1022","15.397689","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1023","15.397888","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1024","15.397985","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1025","15.398215","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1026","15.399974","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1027","15.400550","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1028","15.401280","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1029","15.401280","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1030","15.401280","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1031","15.401280","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1032","15.401887","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1033","15.401887","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1034","15.402061","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1035","15.402303","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1036","15.402639","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1037","15.404889","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1038","15.406154","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1039","15.406444","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1040","15.406549","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1041","15.406549","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1042","15.406549","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1043","15.406871","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1044","15.406871","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1045","15.406871","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1046","15.407252","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1047","15.407252","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1048","15.407410","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1049","15.407477","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1050","15.407550","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1051","15.407632","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1052","15.408251","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1053","15.410408","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1054","15.410567","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1055","15.410783","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1056","15.410783","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1057","15.411049","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1058","15.411049","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1059","15.411386","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1060","15.412347","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1061","15.412347","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1062","15.412347","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1063","15.412347","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1064","15.412638","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1065","15.412638","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1066","15.412725","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1067","15.413062","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1068","15.415660","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1069","15.415815","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1070","15.415924","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1071","15.415924","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1072","15.416018","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1073","15.416222","114.125.240.16","192.168.43.76","UDP","215","443  >  60893 Len=173"
"1074","15.416497","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1075","15.421316","114.125.240.16","192.168.43.76","UDP","68","443  >  60893 Len=26"
"1076","15.423413","192.168.43.76","114.125.240.16","UDP","76","60893  >  443 Len=34"
"1077","16.075814","192.168.43.76","114.125.240.16","UDP","931","60893  >  443 Len=889"
"1078","16.166466","114.125.240.16","192.168.43.76","UDP","71","443  >  60893 Len=29"
"1079","16.166636","114.125.240.16","192.168.43.76","UDP","165","443  >  60893 Len=123"
"1080","16.166733","114.125.240.16","192.168.43.76","UDP","1288","443  >  60893 Len=1246"
"1081","16.167308","192.168.43.76","114.125.240.16","UDP","78","60893  >  443 Len=36"
"1082","16.171616","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1083","16.171795","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1084","16.171795","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1085","16.171795","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1086","16.172666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1087","16.172666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1088","16.172666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1089","16.172666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1090","16.172666","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1091","16.172929","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1092","16.172929","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1093","16.172929","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1094","16.173015","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1095","16.173044","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1096","16.174587","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1097","16.174853","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1098","16.175543","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1099","16.175819","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1100","16.175819","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1101","16.176562","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1102","16.176562","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1103","16.176884","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1104","16.176884","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1105","16.176884","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1106","16.177070","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1107","16.177070","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1108","16.178724","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1109","16.178896","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1110","16.179455","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1111","16.180654","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1112","16.180654","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1113","16.181086","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1114","16.181086","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1115","16.181086","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1116","16.181086","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1117","16.181933","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1118","16.182022","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1119","16.182022","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1120","16.182022","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1121","16.182213","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1122","16.182516","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1123","16.182619","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1124","16.182744","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1125","16.196718","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1126","16.197005","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1127","16.204821","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1128","16.205542","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1129","16.205727","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1130","16.205920","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1131","16.206390","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1132","16.210660","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1133","16.210660","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1134","16.211041","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1135","16.211041","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1136","16.211732","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1137","16.211732","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1138","16.211732","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1139","16.211732","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1140","16.212505","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1141","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1142","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1143","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1144","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1145","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1146","16.212999","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1147","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1148","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1149","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1150","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1151","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1152","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1153","16.213800","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1154","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1155","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1156","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1157","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1158","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1159","16.214828","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1160","16.215097","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1161","16.215097","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1162","16.215097","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1163","16.215441","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1164","16.215669","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1165","16.215669","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1166","16.215850","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1167","16.215954","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1168","16.216793","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1169","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1170","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1171","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1172","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1173","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1174","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1175","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1176","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1177","16.219997","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1178","16.220741","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1179","16.220775","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1180","16.220858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1181","16.220858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1182","16.220858","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1183","16.220962","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1184","16.220962","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1185","16.220962","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1186","16.221145","192.168.43.76","114.125.240.16","UDP","75","60893  >  443 Len=33"
"1187","16.221257","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1188","16.221257","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1189","16.221465","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1190","16.221580","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1191","16.224982","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1192","16.225250","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1193","16.225358","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1194","16.225358","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1195","16.225456","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1196","16.225558","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1197","16.226804","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1198","16.229814","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1199","16.229972","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1200","16.230088","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1201","16.230088","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1202","16.230806","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1203","16.230806","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1204","16.230986","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1205","16.231183","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
"1206","16.234962","114.125.240.16","192.168.43.76","UDP","1292","443  >  60893 Len=1250"
